Message ID,Producer ID,Consumer ID,Result,Sent time,Ack Sent Time,Ack Recv Time,RTT,OWT,ACKT
4978,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4979,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4980,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4981,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4982,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4983,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4984,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4985,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4986,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4987,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4988,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4989,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4990,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4991,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4992,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4993,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4994,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4995,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4996,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4997,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4998,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
4999,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5000,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5001,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5002,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5003,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5004,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5005,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5006,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5007,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5008,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5009,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5010,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5011,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5012,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5013,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5014,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5015,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5016,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5017,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5018,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5019,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5020,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5021,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5022,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5023,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5024,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5025,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5026,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5027,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5028,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5029,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5030,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5031,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5032,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5033,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5034,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5035,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5036,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5037,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5038,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5039,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5040,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5041,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5042,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5043,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,80,40,40
5044,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,41,40,1
5045,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,2,1
5046,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,1,2
5047,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5048,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5049,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,2,1
5050,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5051,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5052,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5053,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5054,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,2,1
5055,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5056,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5057,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5058,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5059,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5060,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5061,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5062,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5063,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5064,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5065,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5066,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5067,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5068,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5069,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5070,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5071,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5072,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5073,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5074,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5075,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5076,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5077,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5078,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5079,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5080,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5081,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5082,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5083,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5084,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5085,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5086,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5087,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5088,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5089,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5090,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5091,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5092,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5093,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5094,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5095,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5096,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5097,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5098,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5099,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5100,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5101,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5102,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5103,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5104,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5105,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5106,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5107,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5108,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5109,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5110,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5111,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5112,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5113,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5114,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5115,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5116,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5117,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5118,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5119,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5120,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5121,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5122,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5123,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5124,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5125,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5126,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5127,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5128,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5129,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5130,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5131,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5132,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5133,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5134,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5135,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5136,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5137,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5138,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5139,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5140,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5141,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5142,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5143,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5144,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5145,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5146,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5147,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5148,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5149,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5150,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5151,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5152,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5153,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5154,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5155,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,0,2
5156,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5157,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,0,2
5158,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5159,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5160,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5161,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5162,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5163,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5164,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,1,2
5165,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5166,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5167,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5168,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5169,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5170,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5171,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5172,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5173,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5174,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5175,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5176,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5177,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5178,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5179,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5180,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5181,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5182,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5183,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5184,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5185,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5186,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5187,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5188,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5189,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5190,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5191,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5192,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5193,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5194,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5195,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5196,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5197,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5198,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5199,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5200,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5201,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5202,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5203,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5204,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5205,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5206,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5207,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5208,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5209,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5210,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5211,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5212,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5213,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5214,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5215,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5216,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5217,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5218,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5219,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5220,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5221,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5222,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5223,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5224,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5225,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5226,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5227,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5228,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5229,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5230,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5231,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5232,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5233,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5234,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5235,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5236,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5237,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5238,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5239,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5240,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5241,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5242,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5243,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5244,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5245,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5246,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5247,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5248,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,3,1,2
5249,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5250,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5251,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5252,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5253,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5254,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5255,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5256,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5257,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5258,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5259,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5260,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5261,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5262,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5263,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5264,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5265,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5266,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5267,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5268,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5269,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5270,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5271,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5272,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5273,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5274,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5275,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5276,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5277,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5278,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5279,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5280,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5281,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5282,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5283,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5284,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5285,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5286,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5287,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5288,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5289,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5290,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5291,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5292,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5293,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5294,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5295,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5296,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5297,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5298,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5299,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5300,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5301,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5302,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5303,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5304,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5305,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5306,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5307,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5308,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5309,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5310,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5311,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5312,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5313,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5314,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5315,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5316,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5317,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5318,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5319,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5320,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5321,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5322,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5323,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5324,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5325,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5326,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5327,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5328,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5329,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5330,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,0,1
5331,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,1,1,0
5332,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5333,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
5334,1,1,1,1.39732E+12,1.39732E+12,1.39732E+12,2,1,1
